iter	Focal:focal_alpha=0.5;focal_gamma=2.0
1495	0.03223943649
1496	0.03222715622
1497	0.03222167891
1498	0.03221460511
1499	0.03220952762
1500	0.03220309397
1501	0.0321932098
1502	0.03218363703
1503	0.03217608201
1504	0.03217040241
1505	0.0321633098
1506	0.03215638322
1507	0.03214976739
1508	0.03214209694
1509	0.03213329824
1510	0.03212469899
1511	0.03211335053
1512	0.03210684742
1513	0.03210006048
1514	0.03209167198
1515	0.03208064635
1516	0.03207397284
1517	0.0320662004
1518	0.03205603424
1519	0.03204913686
1520	0.03204160813
1521	0.03203488891
1522	0.03202720004
1523	0.03202167135
1524	0.03201609417
1525	0.03200965163
1526	0.03200496605
1527	0.03199693019
1528	0.03199200469
1529	0.03198480066
1530	0.03197849945
1531	0.03196916125
1532	0.03195840654
1533	0.03195169713
1534	0.03194479347
1535	0.03193760258
1536	0.03193223201
1537	0.03192419057
1538	0.03191585301
1539	0.03190861889
1540	0.03190373636
1541	0.03189754229
1542	0.03189119974
1543	0.03188590896
1544	0.03187842073
1545	0.03187223476
1546	0.03186712341
1547	0.03186027634
1548	0.03185277348
1549	0.0318452978
1550	0.03183902861
1551	0.03183318394
1552	0.03182673982
1553	0.03181762805
1554	0.03181284699
1555	0.03180585606
1556	0.03179781741
1557	0.03179092048
1558	0.03178358909
1559	0.03177653652
1560	0.03177007755
1561	0.03176196471
1562	0.03175409711
1563	0.03174479606
1564	0.03173699038
1565	0.03173084039
1566	0.03172629014
1567	0.03171929909
1568	0.03171303599
1569	0.03170275136
1570	0.0316960976
1571	0.03168765427
1572	0.03167833912
1573	0.03167101168
1574	0.03166392024
1575	0.03165847493
1576	0.03165176372
1577	0.03164622675
1578	0.03164024246
1579	0.03163401785
1580	0.03162869782
1581	0.0316182697
1582	0.03160730863
1583	0.03159935316
1584	0.03159195103
1585	0.03158033966
1586	0.03157321897
1587	0.03156730045
1588	0.03155935673
1589	0.03155223669
1590	0.03154369771
1591	0.03153852457
1592	0.0315301855
1593	0.03152334031
1594	0.03151868449
1595	0.03151245
1596	0.0315028925
1597	0.03149406825
1598	0.03148740476
1599	0.03148233056
1600	0.03147114408
1601	0.03146368927
1602	0.03145239007
1603	0.03144766854
1604	0.03144055583
1605	0.03143359537
1606	0.03142710072
1607	0.03141983714
1608	0.03141061271
1609	0.03140392787
1610	0.03139700783
1611	0.0313905294
1612	0.03138628713
1613	0.03137997985
1614	0.03137017164
1615	0.03136455151
1616	0.03135722581
1617	0.03134700982
1618	0.03133705434
1619	0.03133084703
1620	0.03132275844
1621	0.03131632902
1622	0.03131190537
1623	0.03130679179
1624	0.03129827855
1625	0.03129204225
1626	0.03128631102
1627	0.03128148649
1628	0.03127437638
1629	0.03126773758
1630	0.03125682974
1631	0.03124686512
1632	0.03124121935
1633	0.031234494
1634	0.03122680579
1635	0.0312179179
1636	0.03121176729
1637	0.0312039252
1638	0.03119890612
1639	0.031191402
1640	0.03118646535
1641	0.03117946165
1642	0.03117092523
1643	0.03116406815
1644	0.03115534812
1645	0.03114676323
1646	0.03113706774
1647	0.03113100909
1648	0.03112617261
1649	0.03111928368
1650	0.03111306053
1651	0.03110882957
1652	0.03110010003
1653	0.031088223
1654	0.03107905754
1655	0.03107234876
1656	0.03106686955
1657	0.0310591968
1658	0.03105365589
1659	0.03104832528
1660	0.03103834357
1661	0.03103186762
1662	0.03102316069
1663	0.03101546111
1664	0.03100915397
1665	0.03099875485
1666	0.03099285839
1667	0.03098551079
1668	0.03097877451
1669	0.0309746715
1670	0.03096858953
1671	0.03096249572
1672	0.03095662968
1673	0.03094916861
1674	0.03094334091
1675	0.03093399855
1676	0.03092730862
1677	0.03091774342
1678	0.03091262372
1679	0.03090668563
1680	0.03090066985
1681	0.03089478202
1682	0.03088891661
1683	0.03088285111
1684	0.03087311585
1685	0.0308658403
1686	0.03085950867
1687	0.03085519941
1688	0.03084792757
1689	0.03084033626
1690	0.03083505716
1691	0.03082694727
1692	0.03081972535
1693	0.03081174496
1694	0.03080171205
1695	0.0307955769
1696	0.03079027011
1697	0.03078396031
1698	0.03077910874
1699	0.03077251924
1700	0.03076735461
1701	0.03076199259
1702	0.03075720317
1703	0.03075000061
1704	0.03074320139
1705	0.0307372644
1706	0.03072866036
1707	0.03072257406
1708	0.03071782836
1709	0.03070805134
1710	0.03069869493
1711	0.03069268292
1712	0.03068464029
1713	0.03068036725
1714	0.03067453937
1715	0.0306690945
1716	0.03066263296
1717	0.03065601448
1718	0.03064676592
1719	0.03063924267
1720	0.0306352749
1721	0.03062861531
1722	0.03061847288
1723	0.03061116434
1724	0.03060552945
1725	0.03060166664
1726	0.03059213268
1727	0.03058524475
1728	0.03057835557
1729	0.03057253384
1730	0.03056350128
1731	0.03055365785
1732	0.03054355875
1733	0.03053526496
1734	0.03053148971
1735	0.0305226781
1736	0.03051374067
1737	0.03050880413
1738	0.03049863212
1739	0.03049277422
1740	0.03048138269
1741	0.03047587729
1742	0.03047054912
1743	0.0304662942
1744	0.03045698955
1745	0.03044997646
1746	0.03044354547
1747	0.030439525
1748	0.03043271046
1749	0.03042322038
1750	0.03041435912
1751	0.03040708722
1752	0.03039880799
1753	0.03038778637
1754	0.03038247258
1755	0.03037675101
1756	0.03037014566
1757	0.0303650746
1758	0.0303551307
1759	0.03034703211
1760	0.03033953741
1761	0.03033262104
1762	0.03032492487
1763	0.03031902487
1764	0.03031279771
1765	0.0303020957
1766	0.03029475778
1767	0.03028841632
1768	0.03028109331
1769	0.0302748586
1770	0.0302686186
1771	0.03026229925
1772	0.03025191723
1773	0.03024551869
1774	0.03024011125
1775	0.03023146418
1776	0.03022735561
1777	0.03022215595
1778	0.03021689812
1779	0.03020680477
1780	0.03020174558
1781	0.03019782416
1782	0.03019379142
1783	0.03018669458
1784	0.03017844453
1785	0.03017033049
1786	0.03016188546
1787	0.03015204969
1788	0.03014681201
1789	0.03014120099
1790	0.03013220411
1791	0.03012285532
1792	0.03011572762
1793	0.03011049165
1794	0.03010266122
1795	0.03009818064
1796	0.03009305964
1797	0.03008392572
1798	0.03007321833
1799	0.03006329609
1800	0.03005825603
1801	0.03005274204
1802	0.03004338407
1803	0.03003932053
1804	0.03003208843
1805	0.03002643521
1806	0.0300179048
1807	0.03001292589
1808	0.03000402105
1809	0.02999627912
1810	0.02998921817
1811	0.02997896299
1812	0.02997020969
1813	0.02996189024
1814	0.02995709037
1815	0.02995153103
1816	0.0299418526
1817	0.02993592492
1818	0.02993084208
1819	0.02992687102
1820	0.02991784795
1821	0.02991103051
1822	0.02990261437
1823	0.0298939145
1824	0.02988442163
1825	0.02987441091
1826	0.02986747119
1827	0.02986055473
1828	0.02985394408
1829	0.02984910896
1830	0.02983961238
1831	0.02983383946
1832	0.02982769952
1833	0.02981894823
1834	0.02981501204
1835	0.02980821369
1836	0.02980220689
1837	0.02979785099
1838	0.0297882444
1839	0.02978111415
1840	0.02977405534
1841	0.02976637385
1842	0.02976031699
1843	0.02975034294
1844	0.02974207778
1845	0.02973561564
1846	0.02972661654
1847	0.02972187675
1848	0.02971469241
1849	0.02970941241
1850	0.02969944426
1851	0.02969481014
1852	0.02969016186
1853	0.02968178406
1854	0.02967609972
1855	0.02966719517
1856	0.02965750785
1857	0.02965295362
1858	0.02964629971
1859	0.02963739435
1860	0.02962896264
1861	0.02962189062
1862	0.02961448136
1863	0.02960993458
1864	0.02960360297
1865	0.02959557055
1866	0.02959124837
1867	0.02958529019
1868	0.02957657772
1869	0.02957136826
1870	0.02956515327
1871	0.02955625541
1872	0.0295507652
1873	0.02954632346
1874	0.02954104056
1875	0.02953321927
1876	0.02952860992
1877	0.02952056173
1878	0.02951439854
1879	0.02950775744
1880	0.0294992371
1881	0.02949382198
1882	0.02948602713
1883	0.02947813511
1884	0.02947220599
1885	0.02946019739
1886	0.02945049555
1887	0.02944359949
1888	0.02943920224
1889	0.02943348092
1890	0.02942601035
1891	0.02941979815
1892	0.02941302083
1893	0.02940889785
1894	0.02940115115
1895	0.02939236568
1896	0.02938660648
1897	0.02937920712
1898	0.02937319895
1899	0.02936739336
1900	0.02935817212
1901	0.02935121842
1902	0.02934170877
1903	0.02933409334
1904	0.02932838
1905	0.02932017281
1906	0.02931154412
1907	0.02930736233
1908	0.02930095875
1909	0.02929468435
1910	0.02928799741
1911	0.0292818232
1912	0.02927779478
1913	0.02926612538
1914	0.0292588835
1915	0.0292515553
1916	0.02924541793
1917	0.02924147208
1918	0.02923488731
1919	0.02922910255
1920	0.02922297471
1921	0.02921601255
1922	0.02920922695
1923	0.0292061651
1924	0.02919771774
1925	0.02919148484
1926	0.02918466917
1927	0.02917758373
1928	0.02917056012
1929	0.02916130994
1930	0.02915486743
1931	0.02914820515
1932	0.02913838726
1933	0.02913276127
1934	0.0291254322
1935	0.02911987495
1936	0.02911228311
1937	0.02910616785
1938	0.02910107764
1939	0.02909469248
1940	0.02908423301
1941	0.02907773873
1942	0.02906829951
1943	0.02906261228
1944	0.02905960253
1945	0.02905059167
1946	0.0290456881
1947	0.02904020105
1948	0.02903298631
1949	0.02902446449
1950	0.02901848307
1951	0.02901369857
1952	0.02900806425
1953	0.02899936229
1954	0.02899444799
1955	0.02899006405
1956	0.02898323302
1957	0.02897745432
1958	0.02896828816
1959	0.02896372284
1960	0.02895495407
1961	0.02895080642
1962	0.02894530792
1963	0.02894108321
1964	0.02893594762
1965	0.02892883171
1966	0.02892166684
1967	0.02891627249
1968	0.02891333555
1969	0.02890559786
1970	0.02889918404
1971	0.02889155842
1972	0.02888505538
1973	0.02887886178
1974	0.02886997442
1975	0.02886343138
1976	0.0288586066
1977	0.02885182584
1978	0.02884769526
1979	0.0288414326
1980	0.02883595081
1981	0.02883034685
1982	0.02882185079
1983	0.02881561946
1984	0.02880959837
1985	0.02880236319
1986	0.02879821321
1987	0.02879000496
1988	0.02878392391
1989	0.02877096431
1990	0.02876588121
1991	0.02876061318
1992	0.02875450293
1993	0.02874837332
1994	0.02873970325
1995	0.02873386819
1996	0.02872779356
1997	0.02872302105
1998	0.02871722365
1999	0.02871089546
2000	0.02870226419
2001	0.02869534627
2002	0.02868892281
2003	0.02868160518
2004	0.02867596119
2005	0.02867119562
2006	0.0286625637
2007	0.0286562213
2008	0.02865050617
2009	0.02864153135
2010	0.0286344943
2011	0.02862604798
2012	0.0286207087
2013	0.02861419973
2014	0.02860994785
2015	0.0286052996
2016	0.02860104458
2017	0.0285940722
2018	0.02858647112
2019	0.02857965054
2020	0.02857415916
2021	0.02856826132
2022	0.02856124419
2023	0.02855402794
2024	0.02854677759
2025	0.0285409183
2026	0.02853404196
2027	0.02853124199
2028	0.02852786896
2029	0.02852230012
2030	0.02851566146
2031	0.02850723024
2032	0.02850326836
2033	0.02849858756
2034	0.02848965647
2035	0.02848307925
2036	0.02847767687
2037	0.02847076706
2038	0.02846609029
2039	0.02845667923
2040	0.0284489969
2041	0.02844287957
2042	0.02843773049
2043	0.028434156
2044	0.02842610684
2045	0.02841768193
2046	0.02840992841
2047	0.02840470418
2048	0.02840017536
2049	0.02839191906
2050	0.02838802226
2051	0.02838284071
2052	0.02837772931
2053	0.02837205803
2054	0.02836532574
2055	0.02835694373
2056	0.0283477173
2057	0.02834499084
2058	0.02833704517
2059	0.02833059982
2060	0.02832289068
2061	0.02831467184
2062	0.02830864938
2063	0.02830320872
2064	0.02829654715
2065	0.02828977684
2066	0.02828057168
2067	0.02827601349
2068	0.02827075141
2069	0.02826502265
2070	0.0282567951
2071	0.02825007531
2072	0.02824472254
2073	0.02823903164
2074	0.02823521068
2075	0.02822797862
2076	0.02821992241
2077	0.02821354725
2078	0.02820823223
2079	0.02820044166
2080	0.02819603495
2081	0.02818956436
2082	0.02818367314
2083	0.02817809857
2084	0.02816914259
2085	0.02816329421
2086	0.02815620045
2087	0.02814968991
2088	0.02814476279
2089	0.02813950342
2090	0.02813074729
2091	0.02812400488
2092	0.02811734249
2093	0.02810991286
2094	0.02810166357
2095	0.028094046
2096	0.02808773245
2097	0.02807968081
2098	0.02807184598
2099	0.02806565718
